Unnamed: 0,index,user_id,emoji_sentence,char_count,cluster,sentence,gender_labels,sentiment_labels,emotion_labels,age_labels,stance_labels,is_duplicate,predicted_emojis,predicted_sentence,gender_logits,sentiment_logits,emotion_logits,age_logits,stance_logits,predicted_pure_emojis,predicted_pure_sentence,real_emojis
552,5832,77509a81400631229554f7aa2bc2d6e6,Thank you  and  staff for fucking up my whole day. DISGUSTING in-person customer service! 😡,91,8,Thank you  and  staff for fucking up my whole day. DISGUSTING in-person customer service! ,female,negative,anger,adult,against,False,"🙏🏼😠💩 (Thank you, Angry Face, Pile of Poop)","Thank you  and  staff for fucking up my whole day. DISGUSTING in-person customer service!  🙏🏼😠💩 (Thank you, Angry Face, Pile of Poop)",female,negative,anger,teen,against,🙏🏼😠💩,Thank you  and  staff for fucking up my whole day. DISGUSTING in-person customer service!  🙏🏼😠💩,😡
553,5834,c54b5b5f6591f8d0aca23786a9c5d4bf,"If u follow me u can expect to be followed back. I like to build bridges w people. But if you follow just to build your numbers, then 🖕🏼off.",140,8,"If u follow me u can expect to be followed back. I like to build bridges w people. But if you follow just to build your numbers, then off.",female,negative,anger,teen,none,False,"🤝🔄🚫 (Handshake symbolizing connection, arrow-heading-backward for reciprocation, and a prohibition sign for disapproval)","If u follow me u can expect to be followed back. I like to build bridges w people. But if you follow just to build your numbers, then off. 🤝🔄🚫 (Handshake symbolizing connection, arrow-heading-backward for reciprocation, and a prohibition sign for disapproval)",female,neutral,happiness,teen,none,🤝🔄🚫,"If u follow me u can expect to be followed back. I like to build bridges w people. But if you follow just to build your numbers, then off. 🤝🔄🚫",🖕🏼
554,5860,b08403deb805156ab826f745d3a2a316,"Brace yourselves in the Wesht &amp; Northwesht    🌪💨💦 
#Barbara",63,8,"Brace yourselves in the Wesht &amp; Northwesht     
#Barbara",female,neutral,fear,teen,none,False,"🌪️🙅‍♂️😨

Explanation:
1. 🌪️ - This emoji represents a tornado or a strong wind, symbolizing the ""Brace yourselves"" part of the context.
2. 🙅‍♂️ - This emoji represents a person shaking their head, which could symbolize the ""in the Wesht & Northwesht"" part, as it might indicate a direction (West and Northwest).
3. 😨 - This emoji represents a face showing fear, which could symbolize the potential danger or uncertainty associated with the tornado or strong wind.","Brace yourselves in the Wesht &amp; Northwesht     
#Barbara 🌪️🙅‍♂️😨

Explanation:
1. 🌪️ - This emoji represents a tornado or a strong wind, symbolizing the ""Brace yourselves"" part of the context.
2. 🙅‍♂️ - This emoji represents a person shaking their head, which could symbolize the ""in the Wesht & Northwesht"" part, as it might indicate a direction (West and Northwest).
3. 😨 - This emoji represents a face showing fear, which could symbolize the potential danger or uncertainty associated with the tornado or strong wind.",male,negative,fear,teen,none,🌪🙅♂😨🌪🙅♂😨,"Brace yourselves in the Wesht &amp; Northwesht     
#Barbara 🌪🙅♂😨🌪🙅♂😨",🌪💨💦
555,5895,602d7db40614b79fbd9dde0a1574a9e6,Lazy co-workers schedule 🚽🚬🔁📱🚽🚬📱🔁🚬🚽📱🔁 seriously,47,8,Lazy co-workers schedule  seriously,female,negative,anger,teen,against,False,"😴📅📈 (Sleeping face, calendar, graph increasing)","Lazy co-workers schedule  seriously 😴📅📈 (Sleeping face, calendar, graph increasing)",female,negative,disgust,teen,against,😴📅📈,Lazy co-workers schedule  seriously 😴📅📈,🚽🚬🔁📱🚽🚬📱🔁🚬🚽📱🔁
556,5901,81ac6ad0586375580cb25dbfb557917a,"""I hope you hang yourself with your H&amp;M scarf""  you were a savage 😭",71,8,"""I hope you hang yourself with your H&amp;M scarf""  you were a savage ",female,negative,anger,teen,against,False,"😈 👿 💔 (Evil grin, Skull, Broken heart)","""I hope you hang yourself with your H&amp;M scarf""  you were a savage  😈 👿 💔 (Evil grin, Skull, Broken heart)",female,negative,anger,teen,against,😈👿💔,"""I hope you hang yourself with your H&amp;M scarf""  you were a savage  😈👿💔",😭
557,5925,81ac6ad0586375580cb25dbfb557917a,Would 50008% rather be in Washington today 🤦🏼‍♀️ KEEP MARCHING NASTY WOMEN #WomensMarchOnWashington #WomensMarch,112,8,Would 50008% rather be in Washington today  KEEP MARCHING NASTY WOMEN #WomensMarchOnWashington #WomensMarch,female,negative,anger,teen,favor,False,"💃🏿💃🏿💃🏿 🏛️ 💃🏿💃🏿💃🏿 (Five women dancing emojis, a building/capitol emoji, and five more women dancing emojis)","Would 50008% rather be in Washington today  KEEP MARCHING NASTY WOMEN #WomensMarchOnWashington #WomensMarch 💃🏿💃🏿💃🏿 🏛️ 💃🏿💃🏿💃🏿 (Five women dancing emojis, a building/capitol emoji, and five more women dancing emojis)",female,positive,happiness,teen,favor,💃🏿💃🏿💃🏿🏛💃🏿💃🏿💃🏿,Would 50008% rather be in Washington today  KEEP MARCHING NASTY WOMEN #WomensMarchOnWashington #WomensMarch 💃🏿💃🏿💃🏿🏛💃🏿💃🏿💃🏿,🤦🏼♀
558,5948,81ac6ad0586375580cb25dbfb557917a,There's a lot of aggressive finger pointing whenever I listen to 🤦🏼‍♀️  #whyamilykthis,86,8,There's a lot of aggressive finger pointing whenever I listen to   #whyamilykthis,female,negative,anger,teen,none,False,"🤚😠🙅‍♂️ (Aggressive finger pointing, angry face, man shaking head)","There's a lot of aggressive finger pointing whenever I listen to   #whyamilykthis 🤚😠🙅‍♂️ (Aggressive finger pointing, angry face, man shaking head)",male,negative,anger,teen,none,🤚😠🙅♂,There's a lot of aggressive finger pointing whenever I listen to   #whyamilykthis 🤚😠🙅♂,🤦🏼♀
559,5959,dc22780e902e91a59f642a62ba30ae45,I've seen one or two NYC people saying they'll use Lyft instead. 🙄,66,8,I've seen one or two NYC people saying they'll use Lyft instead. ,female,negative,disgust,adult,none,True,"🏙️🚕👥 (New York City, taxi, people)","I've seen one or two NYC people saying they'll use Lyft instead.  🏙️🚕👥 (New York City, taxi, people)",male,neutral,surprise,adult,none,🏙🚕👥,I've seen one or two NYC people saying they'll use Lyft instead.  🏙🚕👥,🙄
560,5960,dc22780e902e91a59f642a62ba30ae45,I've just blocked that guy: would appreciate untagging me if you want to keep trying to get him to understand. 💪,112,8,I've just blocked that guy: would appreciate untagging me if you want to keep trying to get him to understand. ,female,neutral,anger,adult,none,True,"🚫🙅‍♂️🙅‍♀️ (Blocked person, No, No)","I've just blocked that guy: would appreciate untagging me if you want to keep trying to get him to understand.  🚫🙅‍♂️🙅‍♀️ (Blocked person, No, No)",female,negative,anger,adult,none,🚫🙅♂🙅♀,I've just blocked that guy: would appreciate untagging me if you want to keep trying to get him to understand.  🚫🙅♂🙅♀,💪
561,5961,9500ce22df0586faa8a74c9dc8277654,"and God forbid you don't have a job, then you're not allowed to have an opinion at all 🙄",88,8,"and God forbid you don't have a job, then you're not allowed to have an opinion at all ",female,negative,anger,teen,none,False,💼🙅‍♂️🤐,"and God forbid you don't have a job, then you're not allowed to have an opinion at all  💼🙅‍♂️🤐",male,negative,anger,adult,none,💼🙅♂🤐,"and God forbid you don't have a job, then you're not allowed to have an opinion at all  💼🙅♂🤐",🙄
562,5962,9500ce22df0586faa8a74c9dc8277654,It's a 😠 kind of day,20,8,It's a  kind of day,female,negative,anger,teen,none,False,"🌧️😞🌞 (Rainy face, sad face, sun with face) - Implying that it's a day with rain (not ideal), but there's a chance for improvement (sun).","It's a  kind of day 🌧️😞🌞 (Rainy face, sad face, sun with face) - Implying that it's a day with rain (not ideal), but there's a chance for improvement (sun).",female,neutral,sadness,teen,none,🌧😞🌞,It's a  kind of day 🌧😞🌞,😠
563,5963,9500ce22df0586faa8a74c9dc8277654,them and Hawaii are the only states ppl care about? 😛 or romanticise at any rate,80,8,them and Hawaii are the only states ppl care about?  or romanticise at any rate,female,neutral,disgust,teen,none,False,"🌺🌴🌊 (Flower, Palm Tree, Wave) These emojis represent the tropical, romantic, and picturesque imagery often associated with Hawaii, a state that is frequently in the spotlight or romanticized in popular culture.","them and Hawaii are the only states ppl care about?  or romanticise at any rate 🌺🌴🌊 (Flower, Palm Tree, Wave) These emojis represent the tropical, romantic, and picturesque imagery often associated with Hawaii, a state that is frequently in the spotlight or romanticized in popular culture.",female,neutral,disgust,teen,none,🌺🌴🌊,them and Hawaii are the only states ppl care about?  or romanticise at any rate 🌺🌴🌊,😛
564,6083,1120cf1015b4276fff74ef670b3e190c,demonstrating his excellent judgment here. Just a shame about his choice in football team... 😉,94,8,demonstrating his excellent judgment here. Just a shame about his choice in football team... ,male,neutral,disgust,adult,none,False,💡🔵💔,demonstrating his excellent judgment here. Just a shame about his choice in football team...  💡🔵💔,male,neutral,sadness,adult,none,💡🔵💔,demonstrating his excellent judgment here. Just a shame about his choice in football team...  💡🔵💔,😉
565,6099,69c98df5d381411ff71094e978afdeb6,The new  in Ranelagh has been tactically placed so that I have to see it every time I leave the gym. Nice try. 🍔,112,8,The new  in Ranelagh has been tactically placed so that I have to see it every time I leave the gym. Nice try. ,female,negative,disgust,adult,none,False,"🏋️‍♂️🙅‍♂️😜 (Gym, Shrug, Wink)","The new  in Ranelagh has been tactically placed so that I have to see it every time I leave the gym. Nice try.  🏋️‍♂️🙅‍♂️😜 (Gym, Shrug, Wink)",male,neutral,disgust,adult,none,🏋♂🙅♂😜,The new  in Ranelagh has been tactically placed so that I have to see it every time I leave the gym. Nice try.  🏋♂🙅♂😜,🍔
566,6101,69c98df5d381411ff71094e978afdeb6,"Hey Emily, this is scary 😳 can we use this on  with full credit to you?",71,8,"Hey Emily, this is scary  can we use this on  with full credit to you?",female,neutral,fear,teen,none,True,"😱😨💬 (Scared face, frightened face, speech bubble)","Hey Emily, this is scary  can we use this on  with full credit to you? 😱😨💬 (Scared face, frightened face, speech bubble)",female,negative,fear,teen,none,😱😨💬,"Hey Emily, this is scary  can we use this on  with full credit to you? 😱😨💬",😳
567,6103,69c98df5d381411ff71094e978afdeb6,Just spent the last 20mins watching a woman on her knees begging her BF for a Michael Kors bag in BT2. Fine festive entertainment 👌🏼👌🏼👌🏼,136,8,Just spent the last 20mins watching a woman on her knees begging her BF for a Michael Kors bag in BT2. Fine festive entertainment ,male,neutral,disgust,adult,none,False,"💃💸💔 (Dancing woman, money with wavy lines, broken heart)","Just spent the last 20mins watching a woman on her knees begging her BF for a Michael Kors bag in BT2. Fine festive entertainment  💃💸💔 (Dancing woman, money with wavy lines, broken heart)",female,neutral,sadness,adult,none,💃💸💔,Just spent the last 20mins watching a woman on her knees begging her BF for a Michael Kors bag in BT2. Fine festive entertainment  💃💸💔,👌🏼👌🏼👌🏼
568,6108,69c98df5d381411ff71094e978afdeb6,can still hear through ear plugs - up for work in less than 4 hours - thank you so much 😡,89,4,can still hear through ear plugs - up for work in less than 4 hours - thank you so much ,female,negative,anger,adult,against,True,"👂🔊🕒😘 (Ear plugs with sound waves, clock, and a kiss)","can still hear through ear plugs - up for work in less than 4 hours - thank you so much  👂🔊🕒😘 (Ear plugs with sound waves, clock, and a kiss)",female,positive,happiness,adult,none,👂🔊🕒😘,can still hear through ear plugs - up for work in less than 4 hours - thank you so much  👂🔊🕒😘,😡
569,6185,1bea4a83ee50e3284e37304c0d07322c,Shoutout to all those girls who have cheated on their boyfriends and are still with them. Y'all are some true 🐍's.👍🏻,116,8,Shoutout to all those girls who have cheated on their boyfriends and are still with them. Y'all are some true 's.,female,negative,anger,teen,against,False,"💔🙅‍♀️💁‍♀️ (Breakup heart, negative sign, shrug woman)","Shoutout to all those girls who have cheated on their boyfriends and are still with them. Y'all are some true 's. 💔🙅‍♀️💁‍♀️ (Breakup heart, negative sign, shrug woman)",female,negative,sadness,teen,against,💔🙅♀💁♀,Shoutout to all those girls who have cheated on their boyfriends and are still with them. Y'all are some true 's. 💔🙅♀💁♀,🐍👍🏻
570,6194,1bea4a83ee50e3284e37304c0d07322c,"""did you just tell me to shut the fuck up?""😂😂😂😫😭",48,8,"""did you just tell me to shut the fuck up?""",female,negative,anger,teen,none,False,"😠🤚😶 (Angry face, middle finger, confused face)","""did you just tell me to shut the fuck up?"" 😠🤚😶 (Angry face, middle finger, confused face)",female,negative,anger,teen,none,😠🤚😶,"""did you just tell me to shut the fuck up?"" 😠🤚😶",😂😂😂😫😭
571,6207,1bea4a83ee50e3284e37304c0d07322c,Now you can like comments on insta. This shit is annoying. 🙃 insta stay stealin ideas.,86,8,Now you can like comments on insta. This shit is annoying.  insta stay stealin ideas.,female,negative,anger,teen,against,False,"😠💡💔 (Angry, Lightbulb, Broken Heart)","Now you can like comments on insta. This shit is annoying.  insta stay stealin ideas. 😠💡💔 (Angry, Lightbulb, Broken Heart)",female,negative,anger,teen,against,😠💡💔,Now you can like comments on insta. This shit is annoying.  insta stay stealin ideas. 😠💡💔,🙃
